loan_id,customer_id,issue_date,loan_amount,term_months,interest_rate,loan_status
2043,C01043,2021-04-05,18669,12,12.46,Charged_Off
2044,C01044,2022-01-09,42380,12,20.65,Charged_Off
2045,C01045,2022-06-04,43006,48,9.09,Closed
2046,C01046,2023-06-19,20577,24,19.6,Closed
2047,C01047,2021-12-26,27473,48,12.88,Closed
2048,C01048,2023-06-19,33625,24,15.3,Active
2049,C01049,2022-11-27,20504,12,19.12,Active
2050,C01050,2021-10-08,29089,36,20.38,Closed
2051,C01051,2021-07-14,41487,24,12.83,Closed
2052,C01052,2023-05-14,5302,12,14.47,Active
2053,C01053,2021-07-14,36463,48,13.8,Charged_Off
2054,C01054,2022-10-29,49912,24,8.19,Active
2055,C01055,2021-04-03,34259,36,12.14,Active
2056,C01056,2022-11-03,47823,48,14.43,Closed
2057,C01057,2021-03-02,42208,48,13.76,Active
2058,C01058,2022-09-26,35659,12,18.11,Active
2059,C01059,2021-02-20,40840,24,13.39,Active
2060,C01060,2022-02-07,36890,48,14.85,Closed
2061,C01061,2023-02-28,18598,36,14.01,Active
2062,C01062,2021-01-05,24508,24,18.37,Closed
2063,C01063,2022-04-11,47287,36,20.08,Closed
2064,C01064,2022-08-27,18380,48,15.45,Active
2065,C01065,2022-11-13,31984,36,19.05,Charged_Off
2066,C01066,2023-04-09,49633,12,12.16,Active
2067,C01067,2022-06-18,13125,36,15.58,Charged_Off
2068,C01068,2022-02-09,41059,24,12.83,Active
2069,C01069,2023-04-18,9033,36,13.8,Charged_Off
2070,C01070,2022-05-28,42873,36,18.25,Active
2071,C01071,2022-10-07,22087,12,20.34,Active
2072,C01072,2021-08-21,45901,36,9.7,Active
2073,C01073,2022-06-08,10704,36,16.88,Active
2074,C01074,2021-12-12,12848,48,16.15,Closed
2075,C01075,2021-02-15,26592,48,9.66,Active
2076,C01076,2022-06-30,11924,24,10.97,Closed
2077,C01077,2021-03-19,32208,48,12.35,Active
2078,C01078,2022-12-31,24614,48,10.34,Active
2079,C01079,2023-03-24,5488,48,11.41,Closed
2080,C01080,2021-03-14,44882,48,11.75,Active
2081,C01081,2023-03-05,30923,12,12.7,Closed
2082,C01082,2021-09-06,40941,48,18.49,Closed
2083,C01083,2021-02-16,34165,12,16.01,Closed
2084,C01084,2021-05-01,6667,12,21.81,Active
2085,C01085,2021-08-02,31213,48,13.81,Closed
2086,C01086,2021-08-27,9114,36,18.55,Charged_Off
2087,C01087,2021-02-25,41321,12,20.2,Closed
2088,C01088,2021-12-16,12761,36,17.51,Active
2089,C01089,2021-04-17,36116,36,13.77,Closed
2090,C01090,2023-04-11,38768,48,18.55,Closed
2091,C01091,2021-02-17,30426,24,10.85,Closed
2092,C01092,2022-07-27,22772,48,12.59,Active
2093,C01093,2021-12-03,43218,24,15.65,Active
2094,C01094,2021-01-26,8712,24,16.06,Closed
2095,C01095,2023-03-15,6367,48,8.31,Active
2096,C01096,2021-09-14,45957,48,21.23,Closed
2097,C01097,2021-01-08,46781,24,17.75,Active
2098,C01098,2022-09-17,31200,48,14.94,Active
2099,C01099,2023-05-17,8726,24,21.06,Active
2100,C01100,2021-09-10,28616,36,14.15,Active
2101,C01101,2022-11-23,32723,48,21.73,Charged_Off
2102,C01102,2022-12-20,42574,36,15.17,Closed
2103,C01103,2021-10-30,39958,12,9.6,Closed
2104,C01104,2022-10-01,14108,36,18.71,Active
2105,C01105,2021-02-25,17178,36,17.5,Closed
2106,C01106,2022-12-27,40643,24,18.82,Closed
2107,C01107,2022-06-10,36324,36,21.32,Closed
2108,C01108,2022-04-19,43360,48,18.87,Active
2109,C01109,2021-01-28,22824,24,16.56,Closed
2110,C01110,2021-03-19,13927,12,20.0,Closed
2111,C01111,2021-08-04,33144,48,17.43,Charged_Off
2112,C01112,2022-01-21,36010,12,13.71,Active
2113,C01113,2021-12-31,27443,36,20.4,Closed
2114,C01114,2022-10-28,19437,48,11.11,Closed
2115,C01115,2022-06-10,49298,48,18.0,Active
2116,C01116,2022-11-30,44778,12,20.34,Active
2117,C01117,2021-11-08,16207,48,18.24,Active
2118,C01118,2023-06-02,30537,48,17.76,Active
2119,C01119,2021-01-07,40757,48,18.54,Active
2120,C01120,2021-01-03,17040,36,14.51,Closed
2121,C01121,2022-09-15,46986,12,20.24,Closed
2122,C01122,2023-01-20,27612,48,10.85,Closed
2123,C01123,2021-12-29,33441,24,9.78,Charged_Off
2124,C01124,2023-01-21,11471,24,12.0,Active
2125,C01125,2022-05-23,40631,24,15.44,Active
2126,C01126,2021-10-01,48461,24,15.15,Closed
2127,C01127,2022-05-21,31523,36,19.49,Active
2128,C01128,2023-03-17,36348,48,13.66,Active
2129,C01129,2023-01-09,6177,12,14.78,Active
2130,C01130,2023-06-02,9760,48,8.19,Active
2131,C01131,2021-01-15,37779,36,13.74,Closed
2132,C01132,2021-07-11,26636,24,17.07,Active
2133,C01133,2022-09-23,21353,36,8.22,Active
2134,C01134,2022-04-30,16556,48,11.93,Active
2135,C01135,2021-01-28,32598,12,10.91,Closed
2136,C01136,2022-12-15,16563,36,8.59,Active
2137,C01137,2021-02-08,48790,12,14.71,Closed
2138,C01138,2021-09-30,13234,36,10.54,Active
2139,C01139,2021-08-19,30519,12,18.4,Active
2140,C01140,2021-03-27,31966,12,19.87,Active
2141,C01141,2022-04-19,21173,24,15.64,Active
2142,C01142,2021-05-06,31987,12,21.74,Active
2143,C01143,2023-03-23,18178,24,14.31,Active
2144,C01144,2022-06-21,44338,48,15.19,Charged_Off
2145,C01145,2021-05-25,29596,48,21.85,Active
2146,C01146,2022-06-09,38174,24,11.24,Closed
2147,C01147,2021-07-31,46974,24,21.2,Active
2148,C01148,2021-01-25,9431,36,8.6,Active
2149,C01149,2022-08-03,32764,36,14.25,Active
2150,C01150,2022-01-29,26627,36,8.98,Charged_Off
2151,C01151,2021-03-08,44310,48,18.21,Active
2152,C01152,2021-08-21,13906,36,16.52,Active
2153,C01153,2021-04-19,41914,12,17.89,Active
2154,C01154,2021-05-26,49814,12,13.24,Active
2155,C01155,2021-04-21,18076,36,13.17,Active
2156,C01156,2021-08-16,42650,12,8.63,Closed
2157,C01157,2021-04-21,11012,48,12.9,Active
2158,C01158,2022-04-15,12151,12,21.01,Active
2159,C01159,2021-02-03,33211,48,13.31,Closed
2160,C01160,2022-09-15,32117,24,19.64,Active
2161,C01161,2023-02-15,41378,24,19.79,Active
2162,C01162,2022-01-04,47652,24,13.23,Active
2163,C01163,2023-01-18,11894,24,16.85,Closed
2164,C01164,2022-08-18,18467,12,9.34,Active
2165,C01165,2022-07-08,36010,36,9.45,Active
2166,C01166,2022-03-01,47641,12,8.68,Active
2167,C01167,2022-09-05,17289,48,16.13,Closed
2168,C01168,2022-06-02,49976,12,13.96,Active
2169,C01169,2022-11-23,48596,12,15.67,Closed
2170,C01170,2021-10-09,28171,48,15.3,Closed
2171,C01171,2021-11-16,39905,24,12.9,Closed
2172,C01172,2023-01-08,25829,24,17.48,Active
2173,C01173,2022-03-19,39054,24,18.62,Active
2174,C01174,2021-11-11,49139,36,8.2,Active
2175,C01175,2023-05-27,34734,48,10.9,Active
2176,C01176,2023-01-11,12052,48,17.99,Active
2177,C01177,2022-01-12,8654,12,13.41,Closed
2178,C01178,2021-10-16,28486,36,17.27,Active
2179,C01179,2022-03-13,23743,24,12.86,Active
2180,C01180,2022-10-24,29489,36,13.47,Closed
2181,C01181,2021-10-04,13636,48,10.22,Closed
2182,C01182,2022-12-11,11441,48,11.62,Active
2183,C01183,2022-08-05,29611,12,16.48,Closed
2184,C01184,2022-05-18,47435,12,14.06,Active
2185,C01185,2022-09-16,17149,48,18.84,Closed
2186,C01186,2022-05-31,39566,24,19.94,Closed
2187,C01187,2021-12-16,47368,24,15.58,Closed
2188,C01188,2023-04-23,26675,36,18.62,Closed
2189,C01189,2022-03-22,10495,48,12.3,Active
2190,C01190,2023-04-10,47668,48,13.81,Active
2191,C01191,2021-12-16,18673,24,17.98,Closed
2192,C01192,2022-08-30,16130,24,13.41,Active
2193,C01193,2022-10-26,27668,48,16.24,Closed
2194,C01194,2023-04-03,20222,12,10.6,Active
2195,C01195,2021-05-17,28669,48,16.4,Active
2196,C01196,2023-01-29,39068,48,20.06,Active
2197,C01197,2023-06-18,28253,24,20.16,Active
2198,C01198,2021-08-31,14435,24,18.14,Closed
2199,C01199,2022-06-27,33552,12,18.44,Closed
2200,C01200,2021-02-09,42384,12,15.81,Closed
